image_path,image_name,sample_id,position,repeat_index,status,length_px,dx_px,dy_px,angle_deg,measurement_method,x1_px,y1_px,x2_px,y2_px,band_bbox_x,band_bbox_y,band_bbox_w,band_bbox_h,component_area_px,component_fill,threshold,band_slope,confidence,band_confidence,edge_confidence,edge_left_x_px,edge_right_x_px,edge_left_strength,edge_right_strength,edge_left_contrast,edge_right_contrast,edge_profile_height_px,reference_length_px,length_delta_from_reference_px,length_ratio_to_reference,overlay_path,message
sample_1/pos_3/Pic_2026_04_23_142951_332.bmp,Pic_2026_04_23_142951_332.bmp,s1,pos3,,OK,2716.177766,2715.956532,34.666604,0.731286,subpixel_projection_edge,262.290811,1216.717910,2978.247343,1251.384515,261,1189,2714,291,542525,0.686937,123.000000,0.007817,0.938343,1.000000,0.938343,257.831045,2977.818200,16.770405,13.318439,254.999969,250.804361,291,2737.127188,-20.949422,0.992346,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_142951_332_overlay.png,
sample_1/pos_3/Pic_2026_04_23_142953_333.bmp,Pic_2026_04_23_142953_333.bmp,s1,pos3,,OK,2716.165916,2715.954358,33.899982,0.715117,subpixel_projection_edge,262.314822,1217.101221,2978.269180,1251.001204,261,1189,2714,291,542353,0.686719,123.000000,0.007535,0.941861,1.000000,0.941861,257.855056,2977.840037,16.812887,13.414391,254.999969,250.979428,291,2737.127188,-20.961272,0.992342,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_142953_333_overlay.png,
sample_1/pos_3/Pic_2026_04_23_142955_334.bmp,Pic_2026_04_23_142955_334.bmp,s1,pos3,,OK,2716.148379,2715.935375,34.015541,0.717559,subpixel_projection_edge,262.298984,1217.662703,2978.234359,1251.678244,261,1189,2714,295,542710,0.677854,123.000000,0.007578,0.940715,1.000000,0.940715,257.839218,2977.805216,16.861599,13.383131,254.999969,249.803150,295,2737.127188,-20.978809,0.992335,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_142955_334_overlay.png,
sample_1/pos_3/Pic_2026_04_23_142957_335.bmp,Pic_2026_04_23_142957_335.bmp,s1,pos3,,OK,2716.160404,2715.939754,34.620681,0.730322,subpixel_projection_edge,262.275420,1217.360133,2978.215174,1251.980814,261,1189,2714,295,542631,0.677755,123.000000,0.007800,0.932755,1.000000,0.932755,257.815653,2977.786031,17.076180,13.166047,254.999969,249.822118,295,2737.127188,-20.966784,0.992340,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_142957_335_overlay.png,
sample_1/pos_3/Pic_2026_04_23_142959_336.bmp,Pic_2026_04_23_142959_336.bmp,s1,pos3,,OK,2716.211634,2715.990677,34.645103,0.730824,subpixel_projection_edge,262.271624,1216.728661,2978.262301,1251.373764,261,1189,2714,291,542115,0.686418,123.000000,0.007809,0.940009,1.000000,0.940009,257.811858,2977.833158,17.103724,13.363874,254.999969,251.021713,291,2737.127188,-20.915554,0.992359,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_142959_336_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143001_337.bmp,Pic_2026_04_23_143001_337.bmp,s1,pos3,,OK,2716.188774,2715.967639,34.658941,0.731122,subpixel_projection_edge,262.288299,1216.721742,2978.255937,1251.380683,261,1189,2714,291,542217,0.686547,123.000000,0.007814,0.941540,1.000000,0.941540,257.828532,2977.826795,16.950693,13.405645,254.999969,250.847282,291,2737.127188,-20.938414,0.992350,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143001_337_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143003_338.bmp,Pic_2026_04_23_143003_338.bmp,s1,pos3,,OK,2716.231905,2716.011900,34.570512,0.729245,subpixel_projection_edge,262.271919,1216.765957,2978.283819,1251.336469,261,1189,2714,291,542725,0.687190,123.000000,0.007782,0.941207,1.000000,0.941207,257.812153,2977.854676,16.929707,13.396542,254.999969,251.112411,291,2737.127188,-20.895283,0.992366,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143003_338_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143005_339.bmp,Pic_2026_04_23_143005_339.bmp,s1,pos3,,OK,2716.167724,2715.947085,34.619913,0.730304,subpixel_projection_edge,262.278287,1217.360517,2978.225372,1251.980430,261,1189,2714,295,542913,0.678107,123.000000,0.007800,0.933912,1.000000,0.933912,257.818521,2977.796229,17.026787,13.197611,254.999969,249.917149,295,2737.127188,-20.959464,0.992343,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143005_339_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143007_340.bmp,Pic_2026_04_23_143007_340.bmp,s1,pos3,,OK,2716.155638,2715.931528,34.891085,0.736028,subpixel_projection_edge,262.274390,1217.224931,2978.205917,1252.116016,261,1189,2714,295,542901,0.678092,123.000000,0.007900,0.932147,1.000000,0.932147,257.814624,2977.776775,17.040037,13.149454,254.999969,249.685965,295,2737.127188,-20.971550,0.992338,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143007_340_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143009_341.bmp,Pic_2026_04_23_143009_341.bmp,s1,pos3,,OK,2716.206473,2715.983778,34.781092,0.733694,subpixel_projection_edge,262.253219,1217.279928,2978.236997,1252.061019,261,1189,2714,295,543171,0.678429,123.000000,0.007859,0.941243,1.000000,0.941243,257.793453,2977.807854,17.089252,13.397532,254.999969,249.821027,295,2737.127188,-20.920715,0.992357,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143009_341_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143012_342.bmp,Pic_2026_04_23_143012_342.bmp,s1,pos3,,OK,2716.226090,2716.013580,33.976561,0.716717,subpixel_projection_edge,262.260418,1217.062932,2978.273998,1251.039493,261,1189,2714,291,543577,0.688269,123.000000,0.007563,0.942452,1.000000,0.942452,257.800652,2977.844855,17.075424,13.430521,254.999969,250.932173,291,2737.127188,-20.901098,0.992364,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143012_342_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143014_343.bmp,Pic_2026_04_23_143014_343.bmp,s1,pos3,,OK,2716.192835,2715.972799,34.572696,0.729301,subpixel_projection_edge,262.249263,1217.384125,2978.222063,1251.956821,261,1189,2714,295,543358,0.678663,123.000000,0.007783,0.937493,1.000000,0.937493,257.789497,2977.792920,17.262131,13.295252,254.999969,249.797763,295,2737.127188,-20.934353,0.992352,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143014_343_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143016_344.bmp,Pic_2026_04_23_143016_344.bmp,s1,pos3,,OK,2716.215507,2715.997100,34.444584,0.726593,subpixel_projection_edge,262.227334,1217.448181,2978.224434,1251.892765,261,1189,2714,295,543445,0.678772,123.000000,0.007735,0.936070,1.000000,0.936070,257.767567,2977.795291,17.289803,13.256441,254.999969,249.808242,295,2737.127188,-20.911682,0.992360,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143016_344_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143018_345.bmp,Pic_2026_04_23_143018_345.bmp,s1,pos3,,OK,2716.210139,2715.986594,34.847369,0.735091,subpixel_projection_edge,262.249118,1217.246789,2978.235712,1252.094158,261,1189,2714,295,543493,0.678832,123.000000,0.007884,0.939451,1.000000,0.939451,257.789352,2977.806569,17.269125,13.348663,254.999969,249.706709,295,2737.127188,-20.917049,0.992358,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143018_345_overlay.png,
sample_1/pos_3/Pic_2026_04_23_143020_346.bmp,Pic_2026_04_23_143020_346.bmp,s1,pos3,,OK,2716.244947,2716.023145,34.711528,0.732216,subpixel_projection_edge,262.237565,1216.695449,2978.260710,1251.406977,261,1189,2714,291,543509,0.688183,123.000000,0.007833,0.942989,1.000000,0.942989,257.777799,2977.831567,17.270489,13.445146,254.999969,250.843970,291,2737.127188,-20.882241,0.992371,output/detection_overlays/sample_1__pos_3__Pic_2026_04_23_143020_346_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142305_266.bmp,Pic_2026_04_23_142305_266.bmp,s2,pos1,,OK,2736.453802,2736.434316,10.326871,0.216224,subpixel_projection_edge,170.714192,827.669977,2907.148508,837.996847,171,798,2731,225,510577,0.830916,123.000000,-0.001173,0.734153,1.000000,0.734153,166.254426,2906.719365,9.899555,7.749637,253.005797,189.760429,225,2737.127188,-0.673387,0.999754,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142305_266_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142635_267.bmp,Pic_2026_04_23_142635_267.bmp,s2,pos1,,OK,2736.026914,2736.012361,8.923607,0.186872,subpixel_projection_edge,170.540331,821.873845,2906.552692,830.797452,170,785,2733,267,591208,0.810195,121.000000,-0.001685,1.000000,1.000000,1.000000,166.080564,2906.123549,15.271655,17.331875,254.999969,254.999969,267,2737.127188,-1.100275,0.999598,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142635_267_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142637_268.bmp,Pic_2026_04_23_142637_268.bmp,s2,pos1,,OK,2736.019763,2736.005948,8.694525,0.182075,subpixel_projection_edge,170.538248,821.988386,2906.544196,830.682911,170,785,2733,267,590543,0.809283,121.000000,-0.001769,1.000000,1.000000,1.000000,166.078482,2906.115053,15.262873,17.248566,254.999969,254.999969,267,2737.127188,-1.107425,0.999595,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142637_268_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142639_269.bmp,Pic_2026_04_23_142639_269.bmp,s2,pos1,,OK,2736.028284,2736.014382,8.721951,0.182649,subpixel_projection_edge,170.529948,821.974673,2906.544331,830.696624,170,785,2733,267,590636,0.809411,121.000000,-0.001759,1.000000,1.000000,1.000000,166.070182,2906.115188,15.320459,17.322357,254.999969,254.999969,267,2737.127188,-1.098904,0.999599,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142639_269_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142642_270.bmp,Pic_2026_04_23_142642_270.bmp,s2,pos1,,OK,2736.012440,2735.998034,8.878474,0.185928,subpixel_projection_edge,170.538793,821.896412,2906.536828,830.774886,170,785,2733,267,591784,0.810984,121.000000,-0.001702,1.000000,1.000000,1.000000,166.079027,2906.107685,15.276573,17.262234,254.999969,254.999969,267,2737.127188,-1.114748,0.999593,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142642_270_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142644_271.bmp,Pic_2026_04_23_142644_271.bmp,s2,pos1,,OK,2736.022364,2736.009651,8.340626,0.174664,subpixel_projection_edge,170.532046,823.855705,2906.541697,832.196332,170,787,2733,265,591352,0.816508,121.000000,-0.001898,1.000000,1.000000,1.000000,166.072280,2906.112555,15.299474,17.275036,254.999969,254.999969,265,2737.127188,-1.104824,0.999596,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142644_271_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142646_272.bmp,Pic_2026_04_23_142646_272.bmp,s2,pos1,,OK,2736.029134,2736.014431,8.969696,0.187837,subpixel_projection_edge,170.527582,821.850801,2906.542014,830.820497,170,785,2733,267,591265,0.810273,121.000000,-0.001668,1.000000,1.000000,1.000000,166.067816,2906.112871,15.368344,17.260006,254.999969,254.999969,267,2737.127188,-1.098054,0.999599,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142646_272_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142648_273.bmp,Pic_2026_04_23_142648_273.bmp,s2,pos1,,OK,2736.033012,2736.018587,8.884631,0.186055,subpixel_projection_edge,170.527661,821.893333,2906.546248,830.777964,170,785,2733,267,590949,0.809840,121.000000,-0.001700,1.000000,1.000000,1.000000,166.067895,2906.117105,15.374659,17.303923,254.999969,254.999969,267,2737.127188,-1.094176,0.999600,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142648_273_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142650_274.bmp,Pic_2026_04_23_142650_274.bmp,s2,pos1,,OK,2736.045755,2736.031359,8.875652,0.185866,subpixel_projection_edge,170.526831,821.897823,2906.558190,830.773475,170,785,2733,267,592105,0.811424,121.000000,-0.001703,1.000000,1.000000,1.000000,166.067065,2906.129047,15.394623,17.367472,254.999969,254.999969,267,2737.127188,-1.081433,0.999605,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142650_274_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142652_275.bmp,Pic_2026_04_23_142652_275.bmp,s2,pos1,,OK,2736.027077,2736.013496,8.620820,0.180531,subpixel_projection_edge,170.531772,823.715608,2906.545267,832.336428,170,787,2733,265,590644,0.815531,121.000000,-0.001796,1.000000,1.000000,1.000000,166.072005,2906.116124,15.336869,17.261345,254.999969,254.999969,265,2737.127188,-1.100111,0.999598,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142652_275_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142654_276.bmp,Pic_2026_04_23_142654_276.bmp,s2,pos1,,OK,2736.024894,2736.011577,8.536509,0.178765,subpixel_projection_edge,170.515882,823.757764,2906.527459,832.294273,170,787,2733,265,591029,0.816062,121.000000,-0.001827,1.000000,1.000000,1.000000,166.056116,2906.098316,15.476883,17.193304,254.999969,254.999969,265,2737.127188,-1.102295,0.999597,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142654_276_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142656_277.bmp,Pic_2026_04_23_142656_277.bmp,s2,pos1,,OK,2736.044914,2736.030672,8.827717,0.184862,subpixel_projection_edge,170.526344,821.921790,2906.557016,830.749507,169,785,2734,267,591056,0.809690,121.000000,-0.001720,1.000000,1.000000,1.000000,166.066578,2906.127873,15.369697,17.348358,254.999969,254.999969,267,2737.127188,-1.082275,0.999605,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142656_277_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142658_278.bmp,Pic_2026_04_23_142658_278.bmp,s2,pos1,,OK,2736.020649,2736.005335,9.154360,0.191704,subpixel_projection_edge,170.524288,821.758469,2906.529623,830.912829,170,785,2733,267,590934,0.809819,121.000000,-0.001601,1.000000,1.000000,1.000000,166.064522,2906.100480,15.393097,17.233402,254.999969,254.999969,267,2737.127188,-1.106539,0.999596,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142658_278_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142700_279.bmp,Pic_2026_04_23_142700_279.bmp,s2,pos1,,OK,2736.047039,2736.032577,8.895741,0.186287,subpixel_projection_edge,170.530808,821.887778,2906.563385,830.783519,170,785,2733,267,591756,0.810946,121.000000,-0.001695,1.000000,1.000000,1.000000,166.071042,2906.134242,15.339922,17.441387,254.999969,254.999969,267,2737.127188,-1.080150,0.999605,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142700_279_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142702_280.bmp,Pic_2026_04_23_142702_280.bmp,s2,pos1,,OK,2736.046717,2736.033661,8.452593,0.177007,subpixel_projection_edge,170.496451,822.109352,2906.530112,830.561945,170,785,2733,267,591504,0.810600,121.000000,-0.001857,1.000000,1.000000,1.000000,166.036685,2906.100969,15.639803,17.218441,254.999969,254.999969,267,2737.127188,-1.080471,0.999605,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142702_280_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142704_281.bmp,Pic_2026_04_23_142704_281.bmp,s2,pos1,,OK,2736.061058,2736.046823,8.825794,0.184821,subpixel_projection_edge,170.513858,823.613121,2906.560681,832.438915,170,787,2733,265,591251,0.816369,121.000000,-0.001721,1.000000,1.000000,1.000000,166.054092,2906.131538,15.529977,17.405396,254.999969,254.999969,265,2737.127188,-1.066131,0.999610,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142704_281_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142706_282.bmp,Pic_2026_04_23_142706_282.bmp,s2,pos1,,OK,2736.036106,2736.021193,9.033674,0.189176,subpixel_projection_edge,170.520598,821.818812,2906.541791,830.852486,170,785,2733,267,591176,0.810151,121.000000,-0.001645,1.000000,1.000000,1.000000,166.060832,2906.112648,15.430900,17.222687,254.999969,254.999969,267,2737.127188,-1.091082,0.999601,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142706_282_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142708_283.bmp,Pic_2026_04_23_142708_283.bmp,s2,pos1,,OK,2736.047449,2736.031917,9.219097,0.193058,subpixel_projection_edge,170.506381,821.726100,2906.538298,830.945197,170,785,2733,267,591833,0.811051,121.000000,-0.001577,1.000000,1.000000,1.000000,166.046614,2906.109155,15.557615,17.290396,254.999969,254.999969,267,2737.127188,-1.079739,0.999606,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142708_283_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142710_284.bmp,Pic_2026_04_23_142710_284.bmp,s2,pos1,,OK,2736.078683,2736.065457,8.507219,0.178149,subpixel_projection_edge,170.492849,822.082039,2906.558307,830.589258,170,785,2733,267,591243,0.810243,121.000000,-0.001838,1.000000,1.000000,1.000000,166.033083,2906.129164,15.698831,17.352318,254.999969,254.999969,267,2737.127188,-1.048505,0.999617,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142710_284_overlay.png,
sample_2/pos_1/Pic_2026_04_23_142712_285.bmp,Pic_2026_04_23_142712_285.bmp,s2,pos1,,OK,2736.058687,2736.044644,8.766400,0.183577,subpixel_projection_edge,170.516717,821.952449,2906.561361,830.718849,170,785,2733,267,591108,0.810058,121.000000,-0.001743,1.000000,1.000000,1.000000,166.056951,2906.132218,15.494287,17.433586,254.999969,254.999969,267,2737.127188,-1.068501,0.999610,output/detection_overlays/sample_2__pos_1__Pic_2026_04_23_142712_285_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143229_353.bmp,Pic_2026_04_23_143229_353.bmp,s2,pos2,,OK,2734.212999,2734.117496,-22.852588,-0.478884,subpixel_projection_edge,190.308530,1342.193071,2924.426026,1319.340482,190,1282,2732,315,614087,0.713573,123.000000,-0.013305,1.000000,1.000000,1.000000,185.848764,2923.996884,16.445293,15.402184,254.999969,238.133793,315,2737.127188,-2.914189,0.998935,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143229_353_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143231_354.bmp,Pic_2026_04_23_143231_354.bmp,s2,pos2,,OK,2734.231505,2734.144314,-21.835518,-0.457568,subpixel_projection_edge,190.306813,1341.684536,2924.451128,1319.849018,190,1282,2732,315,614172,0.713672,123.000000,-0.012933,1.000000,1.000000,1.000000,185.847047,2924.021985,16.531042,15.491377,254.999969,238.380356,315,2737.127188,-2.895683,0.998942,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143231_354_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143233_355.bmp,Pic_2026_04_23_143233_355.bmp,s2,pos2,,OK,2734.227165,2734.138285,-22.046047,-0.461980,subpixel_projection_edge,190.276122,1341.789800,2924.414407,1319.743753,190,1282,2732,315,614122,0.713614,123.000000,-0.013010,1.000000,1.000000,1.000000,185.816356,2923.985264,16.745073,15.402630,254.999969,238.196030,315,2737.127188,-2.900023,0.998940,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143233_355_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143235_356.bmp,Pic_2026_04_23_143235_356.bmp,s2,pos2,,OK,2734.194105,2734.104381,-22.150327,-0.464171,subpixel_projection_edge,190.290970,1341.841940,2924.395351,1319.691613,190,1282,2732,315,614539,0.714099,123.000000,-0.013048,1.000000,1.000000,1.000000,185.831204,2923.966209,16.610577,15.230861,254.999969,237.981487,315,2737.127188,-2.933083,0.998928,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143235_356_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143238_357.bmp,Pic_2026_04_23_143238_357.bmp,s2,pos2,,OK,2734.243961,2734.156875,-21.822480,-0.457293,subpixel_projection_edge,190.267574,1341.678017,2924.424449,1319.855536,190,1282,2732,315,614815,0.714419,123.000000,-0.012928,1.000000,1.000000,1.000000,185.807808,2923.995306,16.807549,15.510901,254.999969,238.119968,315,2737.127188,-2.883227,0.998947,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143238_357_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143240_358.bmp,Pic_2026_04_23_143240_358.bmp,s2,pos2,,OK,2734.236358,2734.145987,-22.230333,-0.465841,subpixel_projection_edge,190.275160,1341.881943,2924.421146,1319.651610,190,1282,2732,315,614321,0.713845,123.000000,-0.013077,1.000000,1.000000,1.000000,185.815393,2923.992004,16.699619,15.265456,254.999969,238.303391,315,2737.127188,-2.890830,0.998944,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143240_358_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143242_359.bmp,Pic_2026_04_23_143242_359.bmp,s2,pos2,,OK,2734.211901,2734.119393,-22.491471,-0.471317,subpixel_projection_edge,190.294511,1342.012512,2924.413904,1319.521041,190,1282,2732,315,614955,0.714582,123.000000,-0.013173,1.000000,1.000000,1.000000,185.834745,2923.984762,16.575186,15.299563,254.999969,238.139109,315,2737.127188,-2.915287,0.998935,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143242_359_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143244_360.bmp,Pic_2026_04_23_143244_360.bmp,s2,pos2,,OK,2734.226412,2734.136299,-22.198357,-0.465172,subpixel_projection_edge,190.284021,1341.865955,2924.420321,1319.667598,190,1282,2732,315,614819,0.714424,123.000000,-0.013066,1.000000,1.000000,1.000000,185.824255,2923.991178,16.612467,15.254455,254.999969,238.279377,315,2737.127188,-2.900777,0.998940,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143244_360_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143246_361.bmp,Pic_2026_04_23_143246_361.bmp,s2,pos2,,OK,2734.214836,2734.125950,-22.046796,-0.461998,subpixel_projection_edge,190.297782,1341.790174,2924.423732,1319.743379,190,1282,2732,315,614908,0.714527,123.000000,-0.013010,1.000000,1.000000,1.000000,185.838016,2923.994589,16.561287,15.534238,254.999969,238.154503,315,2737.127188,-2.912352,0.998936,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143246_361_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143248_362.bmp,Pic_2026_04_23_143248_362.bmp,s2,pos2,,OK,2734.247080,2734.149567,-23.092008,-0.483896,subpixel_projection_edge,190.275016,1342.312781,2924.424583,1319.220772,190,1282,2732,315,614140,0.713635,123.000000,-0.013393,1.000000,1.000000,1.000000,185.815250,2923.995441,16.734554,15.404335,254.999969,238.385557,315,2737.127188,-2.880108,0.998948,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143248_362_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143250_363.bmp,Pic_2026_04_23_143250_363.bmp,s2,pos2,,OK,2734.226968,2734.136322,-22.264031,-0.466548,subpixel_projection_edge,190.281203,1341.898792,2924.417525,1319.634761,190,1282,2732,315,614506,0.714060,123.000000,-0.013090,1.000000,1.000000,1.000000,185.821437,2923.988382,16.714987,15.416590,254.999969,238.244373,315,2737.127188,-2.900220,0.998940,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143250_363_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143252_364.bmp,Pic_2026_04_23_143252_364.bmp,s2,pos2,,OK,2734.203938,2734.118585,-21.604211,-0.452725,subpixel_projection_edge,190.307530,1341.568882,2924.426115,1319.964671,190,1282,2732,315,614668,0.714249,123.000000,-0.012848,1.000000,1.000000,1.000000,185.847764,2923.996972,16.515003,15.338417,254.999969,238.100536,315,2737.127188,-2.923250,0.998932,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143252_364_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143254_365.bmp,Pic_2026_04_23_143254_365.bmp,s2,pos2,,OK,2734.213690,2734.124564,-22.076458,-0.462620,subpixel_projection_edge,190.280149,1341.805006,2924.404713,1319.728547,190,1282,2732,315,615235,0.714907,123.000000,-0.013021,1.000000,1.000000,1.000000,185.820383,2923.975570,16.665401,15.316076,254.999969,238.318668,315,2737.127188,-2.913498,0.998936,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143254_365_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143256_366.bmp,Pic_2026_04_23_143256_366.bmp,s2,pos2,,OK,2734.212104,2734.124997,-21.824996,-0.457351,subpixel_projection_edge,190.288359,1341.679275,2924.413356,1319.854278,190,1282,2732,315,615273,0.714952,123.000000,-0.012929,1.000000,1.000000,1.000000,185.828593,2923.984213,16.642340,15.352163,254.999969,238.294386,315,2737.127188,-2.915084,0.998935,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143256_366_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143258_367.bmp,Pic_2026_04_23_143258_367.bmp,s2,pos2,,OK,2734.253387,2734.166128,-21.844294,-0.457748,subpixel_projection_edge,190.253377,1341.688923,2924.419504,1319.844630,190,1282,2732,315,614722,0.714311,123.000000,-0.012936,1.000000,1.000000,1.000000,185.793610,2923.990361,16.830288,15.310730,254.999969,238.190851,315,2737.127188,-2.873801,0.998950,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143258_367_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143300_368.bmp,Pic_2026_04_23_143300_368.bmp,s2,pos2,,OK,2734.278919,2734.185821,-22.563306,-0.472811,subpixel_projection_edge,190.269777,1342.048429,2924.455598,1319.485124,190,1282,2732,315,614551,0.714113,123.000000,-0.013199,1.000000,1.000000,1.000000,185.810011,2924.026455,16.796389,15.476245,254.999969,238.285618,315,2737.127188,-2.848270,0.998959,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143300_368_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143302_369.bmp,Pic_2026_04_23_143302_369.bmp,s2,pos2,,OK,2734.230512,2734.140382,-22.200576,-0.465218,subpixel_projection_edge,190.276254,1341.867065,2924.416636,1319.666488,190,1282,2732,315,614533,0.714092,123.000000,-0.013067,1.000000,1.000000,1.000000,185.816488,2923.987493,16.728395,15.457087,254.999969,238.150637,315,2737.127188,-2.896676,0.998942,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143302_369_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143304_370.bmp,Pic_2026_04_23_143304_370.bmp,s2,pos2,,OK,2734.241536,2734.145331,-22.936563,-0.480639,subpixel_projection_edge,190.266717,1342.235058,2924.412049,1319.298495,190,1282,2732,315,613951,0.713415,123.000000,-0.013336,1.000000,1.000000,1.000000,185.806951,2923.982906,16.787615,15.297638,254.999969,238.295948,315,2737.127188,-2.885652,0.998946,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143304_370_overlay.png,
sample_2/pos_2/Pic_2026_04_23_143306_371.bmp,Pic_2026_04_23_143306_371.bmp,s2,pos2,,OK,2734.248913,2734.159507,-22.111270,-0.463343,subpixel_projection_edge,190.253377,1341.822412,2924.412883,1319.711141,190,1282,2732,315,614940,0.714565,123.000000,-0.013034,1.000000,1.000000,1.000000,185.793610,2923.983740,16.830288,15.366034,254.999969,238.184515,315,2737.127188,-2.878276,0.998948,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143306_371_overlay.png,
